artwork_id,color_pallete,palette_count
2213,#643119,7399
2213,#5b5147,4745
2213,#331d16,7837
2213,#d4c2ab,4484
2213,#cd9a65,5855
2213,#a37e59,5731
2213,#9e683b,4533
2213,#925429,4360
2213,#77563c,4475
2224,#c6a77f,4133
2224,#a7774e,2936
2224,#403924,5674
2224,#20130b,6636
2224,#bd9662,4627
2224,#bc884f,4542
2224,#a5845c,4846
2224,#a36633,7080
2224,#7f643f,5859
2224,#7c4e2c,6928
2224,#6e3a1b,6575
2224,#322618,5700
1417,#989576,3903
1417,#745f46,2945
1417,#605d3e,6199
1417,#542b15,5983
1417,#4b412b,6113
1417,#2c2118,6092
1417,#1e0f0c,6398
1417,#828260,6042
1417,#6f7450,6477
1417,#6a4228,4574
1417,#4a5e37,6530
1417,#343422,4280
1450,#efe3df,5083
1450,#e1cdb7,4934
1450,#caa96e,8801
1450,#ab876d,6047
1450,#7b6758,8724
1450,#dcbe9a,2383
1450,#ccba9a,1156
1450,#cbaaa6,7095
1450,#b5a285,4089
1450,#af947d,3728
1450,#938276,6142
1450,#423c36,7354
1457,#eccb84,7185
1457,#ebc379,5972
1457,#eab76d,4465
1457,#cf9b5a,6488
1457,#f3d88f,4581
1457,#efd28a,5752
1457,#d9b477,3859
1457,#c88646,4384
1457,#ac7a42,5578
1457,#a05e20,5999
1457,#8a5a21,6188
1457,#713e14,5085
1593,#c2b5a6,2857
1593,#858b82,6588
1593,#7e6f49,3772
1593,#696b60,7017
1593,#a3926d,2863
1593,#a1a09b,6949
1593,#9f8241,4581
1593,#8e7240,5815
1593,#8b9692,4934
1593,#818068,5184
1593,#5f5849,8492
1593,#494035,6484
1726,#e5bf9d,3764
1726,#d9ad84,5546
1726,#bc7757,4542
1726,#6d3b2d,4763
1726,#3f2924,6909
1726,#270908,8180
1726,#cc9c75,6352
1726,#c38a66,5822
1726,#937059,5606
1726,#90523c,4937
1726,#6b4e40,4890
1726,#62281b,4225
1733,#cec3a6,4667
1733,#c6af91,3877
1733,#ab9171,6566
1733,#a4ab8f,5762
1733,#8b896b,6370
1733,#877352,6700
1733,#5d5b41,6627
1733,#534128,4942
1733,#363726,5164
1733,#1c150d,7037
1733,#e7dcc4,3868
1733,#7e623e,3956
1912,#d0e3d5,5959
1912,#bbcfb7,4981
1912,#b4b386,5501
1912,#8e7d6b,4221
1912,#544d61,5308
1912,#cad6c0,4201
1912,#b5b8aa,5896
1912,#99ac93,5670
1912,#969681,5925
1912,#6f7472,5737
1912,#6c5260,5341
1912,#422c3c,6796
1916,#dac1a9,4226
1916,#aca186,6375
1916,#978f77,6487
1916,#675f60,5674
1916,#63434d,4812
1916,#474151,6566
1916,#452d37,6568
1916,#c6b095,4868
1916,#a5927e,5032
1916,#8f5e66,3401
1916,#8e786d,4623
1916,#878872,6904
1923,#b6b377,3680
1923,#9f8b5e,4521
1923,#8f7553,4753
1923,#713928,5440
1923,#230f0f,8039
1923,#af5a38,6089
1923,#963e27,2974
1923,#84583b,4540
1923,#6a5641,6684
1923,#583429,7909
1923,#3e5656,4515
1923,#34322d,6392
2040,#b6977e,5825
2040,#693d37,5852
2040,#5c555b,5985
2040,#423b43,5144
2040,#1c2335,5444
2040,#17131f,7276
2040,#c0a88c,3775
2040,#a58472,6203
2040,#986c5d,5220
2040,#8b5649,4059
2040,#46262a,6621
2040,#233249,4132
1364,#d4c9b7,5155
1364,#d2c7b5,3884
1364,#d1c5b2,4388
1364,#cbbfab,3993
1364,#776f61,4178
1364,#433f39,6027
1364,#aca08e,3204
1364,#534e46,5279
1364,#4a4640,10469
1364,#48443e,5721
1364,#46443d,5183
1364,#45423b,8055
1410,#896957,4924
1410,#775346,4459
1410,#674b44,4484
1410,#5d4743,6671
1410,#4e535a,5298
1410,#473538,8048
1410,#a5a081,4028
1410,#86867b,4079
1410,#767a75,6036
1410,#71685b,5746
1410,#5b686c,7602
1410,#4d4447,4161
1441,#d9d1ca,5244
1441,#b4afac,6375
1441,#a8a198,5407
1441,#8e93a2,3730
1441,#f3ece4,4175
1441,#ede4db,6006
1441,#e3dcd4,6098
1441,#d1c8bd,5888
1441,#bfc0c6,4500
1441,#7e7874,7244
1441,#5b72a6,5247
1441,#4a5a7b,5622
1452,#dfc9a4,4610
1452,#9a8f78,8488
1452,#5e594f,3647
1452,#4a4742,4181
1452,#46433e,4378
1452,#3d3b36,6561
1452,#bcae90,3447
1452,#a89c82,8718
1452,#877e6a,7101
1452,#716a5c,4611
1452,#514e47,4476
1452,#42403b,5318
1453,#ccc5af,3175
1453,#a09987,7337
1453,#3e3b38,7575
1453,#ded8c4,5588
1453,#dcd6c2,6280
1453,#dbd4c0,9780
1453,#888272,5004
1453,#797466,4262
1453,#6e6a5d,4398
1453,#646055,3907
1453,#58544b,3892
1453,#4d4a43,4338
1461,#7d6f66,5150
1461,#695b55,5153
1461,#65554c,3934
1461,#544742,4204
1461,#4c4544,6859
1461,#372d2c,6171
1461,#f2f2f1,4726
1461,#aea498,2214
1461,#6f625b,4337
1461,#5b524f,6063
1461,#574c48,6882
1461,#463c3b,9843
1494,#c7b99d,5390
1494,#50493d,5003
1494,#433d32,6235
1494,#322f24,5245
1494,#d6cab5,2954
1494,#d0c0a4,6380
1494,#cdbc9e,4209
1494,#bcae93,6789
1494,#837a6a,5797
1494,#5e5649,5453
1494,#393429,5550
1494,#2a261f,6531
1501,#b9afa2,4696
1501,#9a7f63,2336
1501,#826951,4926
1501,#6a533f,8517
1501,#644d3c,6304
1501,#ba9c7c,3814
1501,#b6926f,5568
1501,#7b624b,5270
1501,#765e47,6918
1501,#725a44,6833
1501,#715842,3860
1501,#6d5642,6494
1564,#e0b357,4263
1564,#cfad5d,4104
1564,#cc9f49,5107
1564,#c06d24,5793
1564,#ae8b45,5873
1564,#a0511a,6826
1564,#6c5128,7702
1564,#cf8b38,3927
1564,#f0d081,4270
1564,#e5c067,4173
1564,#976e34,5806
1564,#4e2411,7692
1575,#e6dbc6,4086
1575,#ddd5bf,5376
1575,#d0b99c,4799
1575,#7d4b2d,4867
1575,#5e4d38,3458
1575,#16110e,7581
1575,#d8cab2,7104
1575,#c59e7c,4364
1575,#a48461,5961
1575,#8b6442,5425
1575,#573c27,5563
1575,#4e2c1d,6952
1580,#eeddc8,4500
1580,#dbbf9b,4487
1580,#d4b187,5722
1580,#bfa996,5664
1580,#bb793b,7769
1580,#915b38,7563
1580,#f7eee4,4499
1580,#ebd0ab,4061
1580,#dcccb8,4302
1580,#c28c4f,3954
1580,#9e7e65,5842
1580,#472c29,7173
1620,#d3b78c,3350
1620,#ad9777,8095
1620,#aa8b62,4965
1620,#a57b3b,4982
1620,#90774d,3397
1620,#432918,4228
1620,#160d11,6953
1620,#b8a280,6144
1620,#86622a,6636
1620,#7c541f,4990
1620,#5f4826,6256
1620,#2c1a18,5540
1650,#dac5b7,5499
1650,#cab3a2,6586
1650,#b99f8b,5540
1650,#858285,6206
1650,#332d2e,5608
1650,#221112,7252
1650,#e8d6cc,3807
1650,#ae886e,4269
1650,#856051,4469
1650,#7c3628,6435
1650,#5d5c5f,5285
1650,#434448,4580
1657,#ce8329,6311
1657,#a17f44,5992
1657,#9b6b1e,4636
1657,#714d17,8632
1657,#4c2d0a,6797
1657,#c2b29f,4867
1657,#bda077,5271
1657,#bc9257,5243
1657,#ba8028,4842
1657,#ac7018,5488
1657,#8e6626,3890
1657,#7c6232,3567
1678,#a7a3a5,4129
1678,#939192,4984
1678,#5c5f60,3615
1678,#84766f,3616
1678,#5a4846,2666
1678,#454649,6740
1678,#402e33,2885
1678,#393e41,7724
1678,#312c35,6693
1678,#28242e,6618
1678,#1c1823,8140
1678,#120a16,7726
1680,#d5b97f,4438
1680,#c6a36c,7357
1680,#bf9159,5784
1680,#b9793b,4388
1680,#9e5b22,6540
1680,#9a7d4f,4838
1680,#755735,5175
1680,#6e331b,5414
1680,#230907,6753
1680,#ddd2a8,4373
1680,#432a1e,4925
1680,#31160e,5551
1702,#b39576,5523
1702,#a58564,3289
1702,#57513e,5420
1702,#bfa489,3472
1702,#847863,4696
1702,#826243,3579
1702,#6d5c44,5275
1702,#543e26,5417
1702,#3f3a28,5743
1702,#3b2a18,6716
1702,#262212,8440
1702,#160c03,7966
1703,#958775,5415
1703,#794b2b,3368
1703,#6f2d19,3425
1703,#5d4b2b,8084
1703,#542b1c,4387
1703,#504326,7938
1703,#382b1b,4080
1703,#251110,6167
1703,#b3a089,3789
1703,#7c6646,5358
1703,#452c1d,6877
1703,#322018,6648
1704,#b2754e,5627
1704,#907773,4102
1704,#8c6756,3571
1704,#4a3135,6399
1704,#b0a8b9,3411
1704,#ab6c43,10459
1704,#968891,5412
1704,#935a3a,5423
1704,#855237,5259
1704,#734a3b,5537
1704,#56444f,4008
1704,#2d1a22,6328
1717,#dccfb8,7549
1717,#caad8e,4317
1717,#9b7755,6075
1717,#7d5939,5483
1717,#6d4528,5549
1717,#5a3f2e,4800
1717,#e0d6c1,3420
1717,#d7c6ac,5437
1717,#b69473,4918
1717,#53301d,6190
1717,#352821,4510
1717,#150e0b,7288
1724,#fac162,5023
1724,#f8d184,6187
1724,#e8ad62,4454
1724,#de9d59,4743
1724,#c28f5f,5956
1724,#916148,5779
1724,#fcdc90,5134
1724,#fac87c,6466
1724,#e9c07a,5295
1724,#fad68a,5214
1724,#af704a,4993
1724,#66362a,6292
1752,#ccbda3,3831
1752,#96836a,6580
1752,#524543,5129
1752,#2a2b31,4245
1752,#211f20,6772
1752,#ac9c82,5161
1752,#8a6a53,4117
1752,#6f645e,6099
1752,#5b5856,6015
1752,#454040,5560
1752,#38383d,6173
1752,#332e30,5854
1811,#673f28,7941
1811,#653726,8065
1811,#381f1f,3673
1811,#2a191d,5208
1811,#241519,4720
1811,#1c0f14,4165
1811,#1a0b11,5433
1811,#8f5c3d,3199
1811,#6b442a,6642
1811,#523224,6665
1811,#211015,4135
1811,#16080d,5690
1859,#e5d9ac,4285
1859,#beaf85,4223
1859,#8a613d,4336
1859,#828168,4335
1859,#6d5d49,4841
1859,#5a3728,4184
1859,#535347,6353
1859,#463329,6141
1859,#2b2720,7912
1859,#201713,8284
1859,#aa8a58,3783
1859,#3b2e25,6859
1861,#f4d5b7,6583
1861,#f0bf9d,5182
1861,#d8b7a1,4275
1861,#c08d7a,6282
1861,#a8594a,5327
1861,#724d48,4509
1861,#6c2925,5414
1861,#2c151a,5712
1861,#fbf2db,4150
1861,#f9e4c7,5689
1861,#372226,5759
1861,#1e080c,6654
1872,#c2bbb3,4079
1872,#b39f7b,3413
1872,#a16d42,4483
1872,#836952,3519
1872,#7a4b35,5708
1872,#636773,6726
1872,#592d25,8588
1872,#211123,7548
1872,#af8a56,4712
1872,#838683,5433
1872,#544a56,4816
1872,#2f3254,6511
1949,#fae7a2,4581
1949,#edcb87,3742
1949,#d6692a,5303
1949,#d47d33,6788
1949,#ad4b21,6550
1949,#f6dc91,3995
1949,#edc260,4543
1949,#e7ae53,5256
1949,#e59640,4217
1949,#d09443,5260
1949,#b06a31,7186
1949,#5f341d,8115
1964,#fbdfc5,4451
1964,#f6cfa5,5090
1964,#efa964,5838
1964,#e25519,5222
1964,#e06325,7339
1964,#ed7c2e,4670
1964,#e17a39,4100
1964,#d84a17,6572
1964,#d75421,5286
1964,#c85025,5908
1964,#c7441a,5648
1964,#aa4222,5412
1967,#e6c7a6,4148
1967,#d3ad8b,5537
1967,#684d37,4137
1967,#4c1f15,6762
1967,#d07a5e,4155
1967,#bf9678,6714
1967,#ba785b,4923
1967,#b75c3d,5518
1967,#977658,6159
1967,#954027,6713
1967,#915a3a,4767
1967,#5f3425,6003
1969,#9f5530,5967
1969,#7f391d,6305
1969,#cca88c,3989
1969,#c79e85,5966
1969,#c69677,4056
1969,#bd7e56,7410
1969,#bc947d,3936
1969,#a36e4f,6384
1969,#875236,4688
1969,#582e1c,4554
1969,#4d2013,5968
1969,#36120c,6313
1971,#bda181,3450
1971,#8b4b35,5946
1971,#583127,6140
1971,#3b231f,5917
1971,#14070a,7794
1971,#a64a33,4313
1971,#a57858,4914
1971,#a16243,3671
1971,#805e4a,4208
1971,#723829,3642
1971,#714838,6521
1971,#211214,9020
2005,#d1c3b3,3785
2005,#c0b1a5,4261
2005,#bea592,4304
2005,#b69579,3775
2005,#a8a39f,5974
2005,#a69381,4772
2005,#937d64,5804
2005,#a67e59,4662
2005,#969087,6478
2005,#875030,6912
2005,#807869,7579
2005,#4c3428,7230
2023,#d7cfbc,3685
2023,#c29155,6213
2023,#764933,5891
2023,#636150,5766
2023,#2d3536,6091
2023,#201718,7722
2023,#c3a675,3944
2023,#9a6c44,7021
2023,#998c66,3885
2023,#6a3226,3172
2023,#4a4235,5879
2023,#49281f,6267
2046,#a4875f,3577
2046,#907f61,3002
2046,#8b5d39,4458
2046,#774d30,6803
2046,#734329,4384
2046,#59311b,9295
2046,#3f1d0d,6594
2046,#c6c6b6,4267
2046,#afa896,4519
2046,#906c42,6451
2046,#7a5a3b,5053
2046,#634028,7133
2067,#bbb3a9,5098
2067,#93795a,6733
2067,#b49879,7556
2067,#b08e6c,4109
2067,#9f886b,4910
2067,#876e52,5201
2067,#7e664c,5078
2067,#776048,6468
2067,#715a43,5268
2067,#6d5640,5901
2067,#644e39,5537
2067,#b4a693,3677
2080,#c59131,7883
2080,#c2a95b,2791
2080,#c07f29,4508
2080,#ac7f30,5341
2080,#935f29,6073
2080,#f3f0e3,5173
2080,#f2e8c4,4886
2080,#e7d8aa,8268
2080,#e2c26d,3787
2080,#dbaa47,4678
2080,#8f7e50,4260
2080,#59442d,7888
2162,#e1e1e1,3859
2162,#dfdfdf,4809
2162,#dddddd,3935
2162,#dbdbdb,5764
2162,#e8e8e8,5817
2162,#e4e4e4,4880
2162,#e2e2e2,6493
2162,#e0e0e0,3439
2162,#dedede,5751
2162,#cccccc,6715
2162,#727272,5681
2162,#2a2a2a,8393
2183,#e3dbc8,4290
2183,#d4c5a0,4920
2183,#c0af84,5796
2183,#a55f32,5356
2183,#898371,6033
2183,#635b4d,5558
2183,#3c3936,5053
2183,#cc7a3c,4799
2183,#c4964f,5626
2183,#643c2c,5117
2183,#322625,6314
2183,#1d1014,6674
2218,#d4b598,3682
2218,#be976f,4182
2218,#b9834b,4249
2218,#987f69,5255
2218,#766150,6065
2218,#5c4b3f,6190
2218,#5a3927,6345
2218,#a26c36,4009
2218,#8c6848,4328
2218,#734e34,4850
2218,#402e28,8650
2218,#2a1814,7731
2221,#998961,4713
2221,#93532f,2944
2221,#735536,3338
2221,#5e3524,5233
2221,#57271c,4579
2221,#44211a,5465
2221,#331915,6874
2221,#bbaa6e,4145
2221,#864024,4365
2221,#6f3824,7241
2221,#211010,8239
2221,#17080a,8400
2226,#bdb19a,3778
2226,#71614e,5849
2226,#5e4532,5332
2226,#5d594d,5797
2226,#31251e,6294
2226,#21130f,6415
2226,#a8987f,5247
2226,#928067,7090
2226,#896645,3635
2226,#4a3024,5175
2226,#494235,6465
2226,#363229,4459
2234,#c3b199,4781
2234,#685d4d,4351
2234,#463d33,4406
2234,#413b34,3406
2234,#3f3730,5555
2234,#3b352d,9413
2234,#b9a88e,5165
2234,#a19279,6097
2234,#81745e,4735
2234,#544c42,6732
2234,#4b4239,6610
2234,#302c26,4285
2237,#c9c1b4,3866
2237,#bead9a,5007
2237,#b8834c,3390
2237,#9f491f,8343
2237,#996b44,4211
2237,#98836f,8216
2237,#d28449,4398
2237,#c79c75,3390
2237,#be6c37,5921
2237,#a89a8b,5235
2237,#6c564b,5747
2237,#482015,7812
1349,#dfcda4,3884
1349,#9f9974,6375
1349,#968562,6051
1349,#8a7352,4656
1349,#6b6d58,5736
1349,#62513b,5380
1349,#2e251d,6562
1349,#d7c08d,5555
1349,#cdb682,7250
1349,#bea268,4137
1349,#bda87d,4782
1349,#3f4c43,5168
1357,#675749,6908
1357,#602318,7579
1357,#41312b,3625
1357,#3c1f1e,5738
1357,#d7aa70,3696
1357,#be945c,5806
1357,#a28055,5890
1357,#956c41,5088
1357,#8a5832,4378
1357,#733c26,5388
1357,#5a3a2b,5166
1357,#2a0e12,6274
1408,#9e8f7b,3447
1408,#7d6f58,6488
1408,#6f5535,3793
1408,#5c4f32,5356
1408,#392b18,5503
1408,#383924,5820
1408,#242b1d,4771
1408,#0d0b07,5336
1408,#8b7c69,6370
1408,#4d3a21,5619
1408,#4b482d,5829
1408,#1f2015,7204
1519,#ccbd9e,5753
1519,#c0af8d,6084
1519,#ab8757,3833
1519,#5f553c,5592
1519,#5d3b1e,5707
1519,#362713,6228
1519,#241307,6608
1519,#d5caae,4138
1519,#b29e78,6253
1519,#887c62,5488
1519,#7c5c38,5207
1519,#403822,4645
1531,#bc9bb0,4184
1531,#aa89a3,4955
1531,#9d7994,4097
1531,#886d88,2749
1531,#83596d,6526
1531,#3c2733,8809
1531,#2b111b,7235
1531,#7c4a5d,4336
1531,#643648,5453
1531,#62485d,4902
1531,#522639,5810
1531,#4f3444,6480
1554,#dac7ac,3957
1554,#cdaf8a,5319
1554,#be8b60,6573
1554,#ab5934,5304
1554,#96775d,6606
1554,#765745,6236
1554,#412523,5513
1554,#270f13,6990
1554,#c4764d,3563
1554,#c19c76,6023
1554,#803e27,4152
1554,#513832,5300
1621,#9a6d6c,4971
1621,#766765,6693
1621,#3d3942,4623
1621,#d7b6b7,4160
1621,#c9a4a8,4281
1621,#c2969d,4315
1621,#a89087,3897
1621,#a5807d,4355
1621,#6c4e4f,8776
1621,#603232,6384
1621,#35242c,6250
1621,#23101b,6831
1745,#7c615c,4260
1745,#514f59,4653
1745,#4f312c,7266
1745,#2a1719,7322
1745,#c1c4bb,4047
1745,#b8b2a7,5668
1745,#ac8071,4508
1745,#aaa299,6587
1745,#838686,3589
1745,#734c43,4187
1745,#687a8f,9744
1745,#4d1e1b,3705
1747,#f8c581,4824
1747,#dc9968,4804
1747,#d78d5b,5805
1747,#c6794b,4700
1747,#b18d6e,5448
1747,#b07551,6460
1747,#8c7155,6632
1747,#855337,7838
1747,#48291f,7341
1747,#f1b070,4486
1747,#e7aa72,3709
1747,#cca67e,3489
1807,#c28152,3630
1807,#b69f8e,6340
1807,#a66539,5149
1807,#a58b7d,4885
1807,#421714,7814
1807,#c7b4a4,3888
1807,#bf7243,5121
1807,#beaa99,6216
1807,#bb663a,5513
1807,#a34c27,6245
1807,#9c765d,3945
1807,#6d483d,6790
1904,#b69f83,3654
1904,#a99175,6390
1904,#62372f,5197
1904,#483534,6413
1904,#34292d,4215
1904,#270d17,6395
1904,#9a8265,6468
1904,#8a5a42,3555
1904,#725241,5677
1904,#5c483f,5576
1904,#4b2425,5487
1904,#301c24,6509
1961,#af9b58,5986
1961,#541b1a,7102
1961,#3c1d1a,4114
1961,#beac63,3960
1961,#967c4b,5552
1961,#875c33,5961
1961,#844626,4441
1961,#732c20,4229
1961,#69462b,6301
1961,#542a21,5290
1961,#381216,6133
1961,#2c0a0f,6467
1988,#deaf84,4005
1988,#d29769,5093
1988,#cb754a,3075
1988,#c34b2c,4828
1988,#a22f1c,4319
1988,#862f1d,8376
1988,#b93e24,5124
1988,#aa3620,5247
1988,#a86846,3582
1988,#92442b,5401
1988,#682a19,9866
1988,#381810,6620
2006,#e7d9c0,5851
2006,#e3d5bb,7149
2006,#ded1b7,5417
2006,#938774,4834
2006,#756d61,5417
2006,#625b53,6544
2006,#eee8d7,3673
2006,#d8c8ad,3600
2006,#bfae93,6519
2006,#a4967f,4893
2006,#827869,6332
2006,#6d665c,5307
2008,#39331a,5460
2008,#afb1c5,4396
2008,#8b8392,3948
2008,#65573e,2759
2008,#3a2318,2768
2008,#392b18,6617
2008,#1d110e,6379
2008,#d6d6d8,4319
2008,#4a3c20,5549
2008,#40381c,5929
2008,#302415,8638
2008,#281e13,8774
2089,#d5b791,5974
2089,#8c6d56,4604
2089,#604f42,5705
2089,#4e3124,6620
2089,#171514,8221
2089,#f7e8c2,4034
2089,#efd8b0,5437
2089,#e3c89f,6272
2089,#cda47d,4433
2089,#ae987d,6852
2089,#a97452,4010
2089,#70685c,3374
2130,#eb9162,5981
2130,#d9a778,5507
2130,#c66747,5043
2130,#ad8367,6081
2130,#9a4536,5115
2130,#6b4f49,4585
2130,#5c3531,5877
2130,#401516,6754
2130,#e47e52,4970
2130,#e2d4b2,4438
2130,#dcbc87,4917
2130,#8c665a,6268
2139,#8e7b6a,6843
2139,#8c6b4e,4301
2139,#593d2d,5985
2139,#41251c,6102
2139,#beaa85,3662
2139,#af9875,5753
2139,#9b8871,5984
2139,#6b5a47,4520
2139,#45382b,5292
2139,#2f2217,4722
2139,#2a1610,6085
2139,#1f0a08,6287
2219,#eccb9d,4216
2219,#cba782,3678
2219,#be917d,4986
2219,#a28f82,6102
2219,#463340,7445
2219,#b17e70,5878
2219,#a2685d,4473
2219,#8c7a71,6927
2219,#835857,3203
2219,#7c6664,6613
2219,#7b484c,5153
2219,#595257,6862
1548,#bcb9bc,3423
1548,#8e979b,4831
1548,#7d6955,4187
1548,#66635b,3640
1548,#524f50,4688
1548,#4d636f,7281
1548,#4b4138,5858
1548,#8a8279,3824
1548,#66808a,5512
1548,#353e47,5589
1548,#262627,9153
1548,#121011,7550
1705,#c5572d,7070
1705,#a74726,4689
1705,#9a391c,2697
1705,#8a694d,5782
1705,#694333,6519
1705,#663121,4712
1705,#48312b,7286
1705,#d1683c,5841
1705,#c68c67,3421
1705,#b67652,3675
1705,#795641,6359
1705,#2c1410,7485
1795,#f0c992,5999
1795,#ecc58e,6554
1795,#e9c188,5623
1795,#e5bb83,5114
1795,#d7b582,5360
1795,#2c1b15,7334
1795,#f3d09d,4071
1795,#c6a676,4737
1795,#b79266,4949
1795,#927e58,6106
1795,#715a3d,5053
1795,#583c29,4636
1802,#e7bd73,3925
1802,#e4a55b,5889
1802,#c35f33,4758
1802,#b73f19,8058
1802,#7b5943,5053
1802,#f5d4a5,4060
1802,#f2eadc,6891
1802,#d8d6bf,6006
1802,#c7804a,5098
1802,#aeaa86,5026
1802,#867863,3572
1802,#6a3a26,7200
1877,#b18967,4168
1877,#a6693b,3716
1877,#947963,4757
1877,#916540,5776
1877,#825331,6194
1877,#77614d,4846
1877,#64513e,6060
1877,#c0b29f,3616
1877,#bc7a46,4984
1877,#65422b,6159
1877,#473a34,7970
1877,#2c1819,7290
1878,#d1c1a1,3876
1878,#ab8958,5753
1878,#8b6341,4311
1878,#778175,7189
1878,#6d5f4c,5275
1878,#55392d,7507
1878,#53636c,4088
1878,#b8aa83,5001
1878,#a79c77,5620
1878,#928669,5040
1878,#4f504f,4609
1878,#2d221e,7267
1898,#95653b,4423
1898,#8d8153,7326
1898,#615942,5637
1898,#5d432c,5987
1898,#dcc072,3931
1898,#d1b266,4559
1898,#cea65c,5222
1898,#b5a264,4536
1898,#b28c50,6697
1898,#796240,5755
1898,#55301f,4792
1898,#2e1c15,6671
2036,#927549,5610
2036,#91895d,5159
2036,#5e5d3e,7167
2036,#1b1910,7854
2036,#dac486,4048
2036,#ceaa6e,4599
2036,#cdb679,4444
2036,#c39469,3534
2036,#b2a873,4595
2036,#ae8e5b,5701
2036,#866239,4582
2036,#4c3821,8243
2227,#dccdaf,3837
2227,#918768,7077
2227,#573b2c,8681
2227,#caba9c,4541
2227,#c6aa7d,4605
2227,#b49468,4300
2227,#b0a68f,4284
2227,#a38e6e,4482
2227,#946e4d,4005
2227,#82684c,5388
2227,#6d5a43,6912
2227,#2d1a14,7424
2232,#a58b76,3850
2232,#756357,4401
2232,#583330,3292
2232,#41191e,3237
2232,#363337,5528
2232,#282d3b,7345
2232,#201b23,7224
2232,#161923,6913
2232,#664c42,3402
2232,#40464c,5924
2232,#291a20,5748
2232,#0f0a13,8672
1618,#95854c,3169
1618,#b3baaf,4483
1618,#b2883c,5677
1618,#b09e66,2412
1618,#a7ac99,3869
1618,#946e38,4968
1618,#8b9c8f,5962
1618,#786a41,4824
1618,#778672,7504
1618,#596457,6750
1618,#4e4436,9299
1618,#202221,6619
1823,#898f70,4427
1823,#755b46,4336
1823,#68795e,6006
1823,#67412d,5136
1823,#462b20,6446
1823,#2b2521,8330
1823,#a3ae93,3260
1823,#9b7a5b,4185
1823,#916043,3674
1823,#555a4d,5888
1823,#493e32,5973
1823,#190e0e,7875
1944,#c0aba9,3899
1944,#b16f55,8017
1944,#6c5b53,5751
1944,#403533,6281
1944,#bf8065,5867
1944,#b09081,3460
1944,#985c49,6495
1944,#968074,4650
1944,#836c61,5076
1944,#70463c,4978
1944,#4b4a46,4585
1944,#241617,6477
1972,#e0d19c,4966
1972,#c49754,4795
1972,#bc9d76,6012
1972,#bbb193,5407
1972,#b77f45,4352
1972,#76776e,5107
1972,#674b35,5643
1972,#d8b676,5011
1972,#9b7c58,5843
1972,#93968a,7076
1972,#7a5e43,5339
1972,#413228,5985
2083,#e6d7d0,4341
2083,#d1c7bc,5178
2083,#c69b59,3248
2083,#ba7f2e,4707
2083,#7d999d,8373
2083,#504124,2580
2083,#1c3331,7943
2083,#e99e33,6666
2083,#c3b494,4521
2083,#797e6a,4603
2083,#5a604b,4390
2083,#4b7a89,8986
2085,#d9d5a5,4347
2085,#b4a57b,3359
2085,#9fa580,4679
2085,#8c6b50,8666
2085,#b9c6a0,4197
2085,#b6b88f,4034
2085,#af8662,4330
2085,#9eb693,6317
2085,#9c8460,5442
2085,#8ea282,7070
2085,#848467,6338
2085,#74503f,6757
2225,#eed942,5037
2225,#e5c953,5976
2225,#d6b94e,4270
2225,#c38d3d,5242
2225,#ab6d29,4723
2225,#80451a,7662
2225,#7e6d43,4511
2225,#755b31,4698
2225,#cba44b,4198
2225,#9f8e52,6903
2225,#94682d,5154
2225,#5b3a1b,7162
1380,#e1ba87,5697
1380,#caae95,4705
1380,#b0988a,6685
1380,#9e7a6a,6995
1380,#8c2c22,3590
1380,#805a51,5973
1380,#767269,6474
1380,#5d5653,5254
1380,#573633,5799
1380,#334855,3529
1380,#2c3647,3932
1380,#211a24,6903
1401,#dec7b6,4858
1401,#c19b81,4592
1401,#c0895d,5196
1401,#9e8786,7239
1401,#864b31,4772
1401,#654537,6713
1401,#ecdccf,4770
1401,#cdae95,6228
1401,#b36638,4676
1401,#966851,4981
1401,#726260,5437
1401,#453632,6074
1439,#959177,3897
1439,#59573c,5419
1439,#565f50,3888
1439,#556767,1688
1439,#534b31,3536
1439,#3c3725,8187
1439,#2c4952,3441
1439,#2a5780,8159
1439,#1f2920,6320
1439,#44564e,4367
1439,#3f4a37,8958
1439,#325e88,7676
1440,#d4bf8e,3980
1440,#beab81,2868
1440,#9c6b48,5232
1440,#806947,4893
1440,#bea072,4754
1440,#ae8e64,6692
1440,#9e9e8b,7594
1440,#898a77,6896
1440,#64442d,6336
1440,#636049,4974
1440,#5b2e1a,3756
1440,#252216,7561
1448,#afddb7,3184
1448,#8ea776,4520
1448,#6f855f,4915
1448,#646f4c,5364
1448,#599998,4261
1448,#254759,4486
1448,#63b6c2,5046
1448,#454c2f,5148
1448,#415253,4547
1448,#3d747c,6056
1448,#233435,10633
1448,#172425,7376
1470,#e4d19c,4287
1470,#d5c593,5290
1470,#b7a778,5243
1470,#b1935a,4168
1470,#88917a,8145
1470,#6f6143,4814
1470,#4c594b,5523
1470,#c4b688,6337
1470,#8e6a3c,4014
1470,#4c3628,6198
1470,#3c221c,4145
1470,#20181d,7372
1578,#dab36a,8223
1578,#bfb399,2288
1578,#baa378,3607
1578,#a78345,4798
1578,#d1aa64,8024
1578,#cac2a9,5967
1578,#c7b895,3661
1578,#b49255,5633
1578,#8c723f,5985
1578,#785827,5194
1578,#634c21,5483
1578,#452a0b,6673
1616,#c37f7f,6199
1616,#ae999d,4894
1616,#864546,8125
1616,#736b79,3430
1616,#3b252e,7525
