artist,year,color,paint_id,artwork_name,artwork_url
Manet,1865,#504f37,2759,The monk at prayer,https://uploads7.wikiart.org/images/Manet-manet/the-monk-at-prayer-1865.jpg
Manet,1866,#322d28,2341,a matador,https://images.metmuseum.org/CRDImages/ep/original/DT1933.jpg
Manet,1866,#171413,2342,the races at longchamp,http://www.wga.hu/art/m/manet/2/2manet02.jpg
Manet,1866,#2c1b0d,2375,The Tragedian Actor,https://uploads8.wikiart.org/images/Manet-manet/the-tragedian-actor-1866.jpg
Manet,1866,#6b1e1a,2382,the fife-player,http://www.wga.hu/art/m/manet/2/2manet03.jpg
Manet,1866,#463d34,2397,the smoker (le fumeur),https://images.metmuseum.org/CRDImages/dp/original/DP817193.jpg
Manet,1866,#17141e,2424,Portrait of Zacharie Astruc,https://uploads7.wikiart.org/images/Manet-manet/portrait-of-zacharie-astruc-1866.jpg
Manet,1866,#2f2f29,2433,young lady in 1866,https://images.metmuseum.org/CRDImages/ep/original/DP273977.jpg
Manet,1866,#0a0b0e,2458,young lady (detail),http://www.wga.hu/art/m/manet/2/2manet05.jpg
Manet,1866,#dce2ed,2466,Still life with melon and peaches,https://uploads4.wikiart.org/images/Manet-manet/still-life-with-melon-and-peaches-1866.jpg
Manet,1866,#741907,2493,The Fifer,https://uploads7.wikiart.org/images/Manet-manet/the-fifer-1866.jpg
Manet,1866,#e3cdad,2533,the smoker,https://images.metmuseum.org/CRDImages/dp/original/DP815323.jpg
Manet,1866,#e3d8bb,2535,dead christ with angels,https://images.metmuseum.org/CRDImages/dp/original/DP820725.jpg
Manet,1866,#111011,2547,Woman with a Parrot,https://uploads8.wikiart.org/images/Manet-manet/woman-with-a-parrot-1866.jpg
Manet,1866,#353029,2555,the rabbit,https://images.metmuseum.org/CRDImages/dp/original/DP815317.jpg
Manet,1866,#2c1d0d,2580,Bull-fighting scene,https://uploads8.wikiart.org/images/Manet-manet/bull-fighting-scene-1866.jpg
Manet,1866,#271b08,2647,A King Charles Spanie,https://uploads5.wikiart.org/images/Manet-manet/a-king-charles-spanie.jpg
Manet,1866,#1d1618,2652,young lady (woman with a parrot),http://www.wga.hu/art/m/manet/2/2manet04.jpg
Manet,1866,#0f0e0c,2768,a matador (matador saluting),http://www.wga.hu/art/m/manet/2/2manet06.jpg
Manet,1867,#423931,2335,boy with soap bubbles,https://images.metmuseum.org/CRDImages/dp/original/DP815333.jpg
Manet,1867,#baa793,2352,The burial,https://uploads3.wikiart.org/images/Manet-manet/the-burial.jpg
Manet,1867,#1e1c1a,2359,the guitar player,http://www.wga.hu/art/m/manet/2/2manet11.jpg
Manet,1867,#8d7662,2390,the execution of the emperor maximilian of mexico,http://www.wga.hu/art/m/manet/2/2manet07.jpg
Manet,1867,#b5b062,2393,The Exposition Universelle,https://uploads6.wikiart.org/images/Manet-manet/the-exposition-universelle-1867.jpg
Manet,1867,#9f9270,2436,portrait of thodore duret,http://www.wga.hu/art/m/manet/2/2manet09.jpg
Manet,1867,#39342e,2467,dead toreador,https://images.metmuseum.org/CRDImages/dp/original/DP815245.jpg
Manet,1867,#cecfbf,2482,olympia (large plate),https://images.metmuseum.org/CRDImages/dp/original/DP815242.jpg
Manet,1867,#fffeff,2484,"baudelaire with hat, in profile",http://www.wga.hu/art/m/manet/6/graphic2.jpg
Manet,1867,#4a3c2f,2487,olympia (small plate),https://images.metmuseum.org/CRDImages/dp/original/DP815239.jpg
Manet,1867,#1c3833,2490,the funeral,https://images.metmuseum.org/CRDImages/ep/original/DT1931.jpg
Manet,1867,#d9cdb8,2545,olympia (small plate),https://images.metmuseum.org/CRDImages/dp/original/DP815234.jpg
Manet,1867,#515344,2554,the execution of the emperor maximilian of mexico (four fragments),http://www.wga.hu/art/m/manet/2/2manet08.jpg
Manet,1867,#423337,2611,A matador,https://uploads7.wikiart.org/images/Manet-manet/a-matador-1867.jpg
Manet,1867,#8c8065,2636,boy blowing soap bubbles,http://www.wga.hu/art/m/manet/2/2manet10.jpg
Manet,1867,#170804,2658,Races at Longchamp,https://uploads2.wikiart.org/images/Manet-manet/races-at-longchamp.jpg
Manet,1867,#d7c2a1,2679,olympia (small plate),https://images.metmuseum.org/CRDImages/dp/original/DP815246.jpg
Manet,1867,#272e30,2710,The philosopher,https://uploads4.wikiart.org/images/Manet-manet/the-philosopher-1867.jpg
Manet,1867,#725657,2739,Study for &quot;The Execution of Emperor Maximilian&quot;,https://uploads7.wikiart.org/images/Manet-manet/study-for-the-execution-of-emperor-maximilian-1867.jpg
Manet,1867,#a79066,2757,the world fair of 1867 in paris,http://www.wga.hu/art/m/manet/2/2manet12.jpg
Manet,1868,#e1d8d1,2333,the urchin,https://images.metmuseum.org/CRDImages/dp/original/DP815459.jpg
Manet,1868,#1d1416,2360,Portrait of Emile Zola,https://uploads2.wikiart.org/images/Manet-manet/portrait-of-emile-zola-1868.jpg
Manet,1868,#d4ceb5,2373,mile zola (detail),http://www.wga.hu/art/m/manet/2/2manet17.jpg
Manet,1868,#2d2316,2387,Moonlight on Boulogne Harbour,https://uploads0.wikiart.org/images/Manet-manet/moonlight-on-boulogne-harbour-1868.jpg
Manet,1868,#ded8c4,2419,Luncheon in the Studio,https://uploads2.wikiart.org/images/Manet-manet/luncheon-in-the-studio-1868.jpg
Manet,1868,#e5e5db,2443,cats,https://images.metmuseum.org/CRDImages/dp/original/DP815335.jpg
Manet,1868,#877151,2453,Portrait of Mademoiselle Claus,https://uploads1.wikiart.org/images/Manet-manet/portrait-of-mademoiselle-claus-1868.jpg
Manet,1868,#4b3e39,2457,The salmon,https://uploads3.wikiart.org/images/Manet-manet/the-salmon.jpg
Manet,1868,#26171b,2463,Theodore Duret,https://uploads3.wikiart.org/images/Manet-manet/theodore-duret-1868.jpg
Manet,1868,#0d0e10,2476,the luncheon in the studio (detail),http://www.wga.hu/art/m/manet/2/2manet14.jpg
Manet,1868,#181217,2503,Jetty at Boulogne,https://uploads6.wikiart.org/images/Manet-manet/jetty-at-boulogne-1868.jpg
Manet,1868,#22201b,2504,the luncheon in the studio,http://www.wga.hu/art/m/manet/2/2manet13.jpg
Manet,1868,#29140d,2507,Madame Manet at the Piano,https://uploads5.wikiart.org/images/Manet-manet/madame-manet-at-the-piano-1868.jpg
Manet,1868,#606d6e,2519,the balcony,http://www.wga.hu/art/m/manet/2/2manet18.jpg
Manet,1868,#a1877b,2532,Young woman with a pink shoe (Portrait of Morisot Morisot),https://uploads8.wikiart.org/images/Manet-manet/young-woman-with-a-pink-shoe-portrait-of-Morisot-morisot-1868.jpg
Manet,1868,#202222,2557,mile zola,http://www.wga.hu/art/m/manet/2/2manet16.jpg
Manet,1868,#d5cbba,2583,"portrait of charles baudelaire, full face, after a photograph by nadar",https://images.metmuseum.org/CRDImages/dp/original/DP815237.jpg
Manet,1868,#543f33,2602,A young man peeling a pear (Portrait Of Leon Leenhoff),https://uploads5.wikiart.org/images/Manet-manet/a-young-man-peeling-a-pear-portrait-of-leon-leenhoff-1868.jpg
Manet,1868,#202b2f,2616,the balcony (detail),http://www.wga.hu/art/m/manet/2/2manet19.jpg
Manet,1868,#3a2215,2625,The Execution of the Emperor Maximilian of Mexico,https://uploads2.wikiart.org/images/Manet-manet/the-execution-of-the-emperor-maximilian-of-mexico-1868.jpg
Manet,1868,#858079,2638,the execution of the emperor maximilian (l'excution de maximilien),https://images.metmuseum.org/CRDImages/dp/original/DP137538.jpg
Manet,1868,#927f66,2648,exotic flower,https://images.metmuseum.org/CRDImages/dp/original/DP815328.jpg
Manet,1868,#191f22,2760,the reading,http://www.wga.hu/art/m/manet/2/2manet15.jpg
Manet,1869,#c7c9c6,2348,Beach at Boulogne,https://uploads6.wikiart.org/images/Manet-manet/beach-at-boulogne-1869.jpg
Manet,1869,#2e140d,2367,The reading,https://uploads0.wikiart.org/images/Manet-manet/the-reading-1869.jpg
Manet,1869,#171108,2394,The Balcony,https://uploads0.wikiart.org/images/Manet-manet/the-balcony-1869.jpg
Manet,1869,#d0b595,2430,Boy Blowing Bubbles,https://uploads8.wikiart.org/images/Manet-manet/boy-blowing-bubbles-1869.jpg
Manet,1869,#f0e6d7,2431,cat and flowers,https://images.metmuseum.org/CRDImages/dp/original/DP815325.jpg
Manet,1869,#e2c8a3,2516,cat and flowers. illustration to the cats by champfleury,https://images.metmuseum.org/CRDImages/dp/original/DP815324.jpg
Manet,1869,#5c4e55,2548,Embarkation after Folkestone,https://uploads8.wikiart.org/images/Manet-manet/embarkation-after-folkestone-1869.jpg
Manet,1869,#3f303c,2686,"Almonds, currants and peaches",https://uploads8.wikiart.org/images/Manet-manet/almonds-currants-and-peaches-1869.jpg
Manet,1869,#100c09,2724,departure of the folkestone boat,http://www.wga.hu/art/m/manet/2/2manet20.jpg
Manet,1869,#242926,2733,The Jetty at Boulogne,https://uploads1.wikiart.org/images/Manet-manet/the-jetty-at-boulogne-1869.jpg
Manet,1869,#704a2e,2737,The ragpicker,https://uploads2.wikiart.org/images/Manet-manet/the-ragpicker-1869.jpg
Manet,1869,#5c5c5c,2741,"A caf&#233;, interiour",https://uploads5.wikiart.org/images/Manet-manet/a-café-interiour-1869.jpg
Manet,1869,#84a7c2,2744,The Departure Of The Folkestone Boat,https://uploads2.wikiart.org/images/Manet-manet/the-departure-of-the-folkestone-boat.jpg
Manet,1870,#060c0b,2372,music lesson,http://www.wga.hu/art/m/manet/3/3manet02.jpg
Manet,1870,#282621,2421,Portrait of Suzanne Manet,https://uploads5.wikiart.org/images/Manet-manet/portrait-of-suzanne-manet-1870.jpg
Manet,1870,#d3d5ca,2434,profile of eva gonzales turned to the left,https://images.metmuseum.org/CRDImages/dp/original/DP815338.jpg
Manet,1870,#22150e,2472,A brioche,https://uploads7.wikiart.org/images/Manet-manet/a-brioche-1870.jpg
Manet,1870,#d0d4db,2526,"The Rest, portrait of Morisot Morisot",https://uploads6.wikiart.org/images/Manet-manet/the-rest-portrait-of-Morisot-morisot-1870.jpg
Manet,1870,#e2ddd6,2561,The Races,https://uploads2.wikiart.org/images/Manet-manet/the-races.jpg
Manet,1870,#504649,2620,repose - portrait of Morisot morisot,http://www.wga.hu/art/m/manet/3/3manet01.jpg
Manet,1870,#958a7b,2622,In the garden,https://uploads2.wikiart.org/images/Manet-manet/in-the-garden-1870.jpg
Manet,1870,#c8bba0,2651,the water drinker,https://images.metmuseum.org/CRDImages/dp/original/DP815243.jpg
Manet,1870,#0f0c07,2680,the brioche,https://images.metmuseum.org/CRDImages/ep/original/DP-13655-001.jpg
Manet,1870,#6f564f,2720,Portrait of Eva Gonzales,https://uploads4.wikiart.org/images/Manet-manet/portrait-of-eva-gonzales-1870.jpg
Manet,1870,#ab9368,2753,Effect of Snow at Petit-Montrouge,https://uploads4.wikiart.org/images/Manet-manet/effect-of-snow-at-petit-montrouge-1870.jpg
Manet,1870,#5a5044,2762,line in front of the butcher shop,https://images.metmuseum.org/CRDImages/dp/original/DP815331.jpg
Manet,1871,#825836,2455,Young Woman in Oriental Garb,https://uploads8.wikiart.org/images/Manet-manet/young-woman-in-oriental-garb-1871.jpg
Manet,1871,#291b14,2474,The Port of Bordeaux,https://uploads0.wikiart.org/images/Manet-manet/the-port-of-bordeaux-1871.jpg
Manet,1871,#1b151b,2492,civil war (the barricade),http://www.wga.hu/art/m/manet/6/graphic3.jpg
Manet,1871,#99837a,2513,Interior at Arcachon,https://uploads0.wikiart.org/images/Manet-manet/interior-at-arcachon-1871.jpg
Manet,1871,#563417,2518,Portrait of Monsieur Tillet,https://uploads2.wikiart.org/images/Manet-manet/portrait-of-monsieur-tillet.jpg
Manet,1871,#767c68,2559,"Seascape at Arcachon (Arcachon, beautiful weather)",https://uploads0.wikiart.org/images/Manet-manet/seascape-at-arcachon-arcachon-beautiful-weather-1871.jpg
Manet,1871,#121314,2613,The Barricade (Civil War),https://uploads3.wikiart.org/images/Manet-manet/the-barricade-civil-war-1871.jpg
Manet,1871,#f4efe7,2642,civil war (guerre civile),https://images.metmuseum.org/CRDImages/dp/original/DP820765.jpg
Manet,1871,#58392d,2699,the sultana,http://www.wga.hu/art/m/manet/3/3manet03.jpg
Manet,1871,#748b7f,2742,The Port of Bordeaux,https://uploads2.wikiart.org/images/Manet-manet/the-port-of-bordeaux-1871-1.jpg
Manet,1872,#1a1013,2398,Morisot Morisot with a Fan,https://uploads5.wikiart.org/images/Manet-manet/Morisot-morisot-with-a-fan-1872.jpg
Manet,1872,#a7927c,2414,Morisot Morisot with a bouquet of violets,https://uploads2.wikiart.org/images/Manet-manet/Morisot-morisot-with-a-bouquet-of-violets-1872.jpg
Manet,1872,#e9d895,2478,bunch of violets,http://www.wga.hu/art/m/manet/3/3manet06.jpg
Manet,1872,#c9c4a3,2508,Morisot morisot with a bunch of violets,http://www.wga.hu/art/m/manet/3/3manet05.jpg
Manet,1872,#c3b7a2,2511,Morisot morisot,https://images.metmuseum.org/CRDImages/dp/original/DP815319.jpg
Manet,1872,#697477,2515,The Races in the Bois de Boulogne,https://uploads4.wikiart.org/images/Manet-manet/the-races-in-the-bois-de-boulogne-1872.jpg
Manet,1872,#ede8e0,2556,Morisot morisot (in black),https://images.metmuseum.org/CRDImages/dp/original/DP815345.jpg
Manet,1872,#bcad7e,2574,Bouquet of violets,https://uploads7.wikiart.org/images/Manet-manet/bouquet-of-violets-1872.jpg
Manet,1872,#542816,2576,A veiled young woman,https://uploads0.wikiart.org/images/Manet-manet/a-veiled-young-woman-1872.jpg
Manet,1872,#e5ded5,2626,Morisot morisot (in silhouette),https://images.metmuseum.org/CRDImages/dp/original/DP815336.jpg
Manet,1872,#201314,2673,brunette with bare breasts,http://www.wga.hu/art/m/manet/3/3manet04.jpg
Manet,1872,#13110f,2695,Brunette with bare breasts,https://uploads6.wikiart.org/images/Manet-manet/brunette-with-bare-breasts-1872.jpg
Manet,1872,#847951,2702,View of Holland,https://uploads4.wikiart.org/images/Manet-manet/view-of-holland-1872.jpg
Manet,1872,#352f29,2772,portrait of Morisot morisot,https://images.metmuseum.org/CRDImages/dp/original/DP815318.jpg
Manet,1873,#17181c,2358,on the beach,http://www.wga.hu/art/m/manet/3/3manet10.jpg
Manet,1873,#8d907b,2366,Swallows,https://uploads6.wikiart.org/images/Manet-manet/swallows-1873.jpg
Manet,1873,#323930,2406,Croquet,https://uploads5.wikiart.org/images/Manet-manet/croquet-1873.jpg
Manet,1873,#514038,2459,On the Beach,https://uploads1.wikiart.org/images/Manet-manet/on-the-beach-1873.jpg
Manet,1873,#293332,2469,Polichinelle,https://uploads1.wikiart.org/images/Manet-manet/polichinelle-1873.jpg
Manet,1873,#6b5b4c,2524,"madame douard manet (suzanne leenhoff, 18301906)",https://images.metmuseum.org/CRDImages/ep/original/DT1929.jpg
Manet,1873,#1d1317,2592,"Seascape at Berck, Fishing Boats and Fishermen",https://uploads7.wikiart.org/images/Manet-manet/seascape-at-berck-fishing-boats-and-fishermen-1873.jpg
Manet,1873,#05151a,2610,the railway,http://www.wga.hu/art/m/manet/3/3manet09.jpg
Manet,1873,#3a3939,2615,Railway,https://uploads5.wikiart.org/images/Manet-manet/railway-1873.jpg
Manet,1873,#726151,2643,Tarring the Boat,https://uploads5.wikiart.org/images/Manet-manet/tarring-the-boat-1873.jpg
Manet,1873,#26201d,2645,le bon bock (portrait of emile bellot),http://www.wga.hu/art/m/manet/3/3manet07.jpg
Manet,1873,#ba9f8d,2675,Marguerite de Conflans Wearing Hood,https://uploads6.wikiart.org/images/Manet-manet/marguerite-de-conflans-wearing-hood-1873.jpg
Manet,1873,#0b1416,2682,masked ball at the opera,http://www.wga.hu/art/m/manet/3/3manet08.jpg
Manet,1873,#1f1110,2697,The Masked Ball at the Opera,https://uploads3.wikiart.org/images/Manet-manet/the-masked-ball-at-the-opera.jpg
Manet,1873,#231515,2716,A Good Glass of Beer,https://uploads0.wikiart.org/images/Manet-manet/a-good-glass-of-beer-1873.jpg
Manet,1874,#9c8061,2355,woman with fans,http://www.wga.hu/art/m/manet/3/3manet17.jpg
Manet,1874,#0d1c28,2400,woman with fans (detail),http://www.wga.hu/art/m/manet/3/3manet18.jpg
Manet,1874,#504ba7,2512,Madame Manet on a Blue Sofa,https://uploads7.wikiart.org/images/Manet-manet/madame-manet-on-a-blue-sofa-1874.jpg
Manet,1874,#9fbaa0,2531,Monet in his Studio Boat,https://uploads8.wikiart.org/images/Manet-manet/monet-in-his-floating-studio-1874.jpg
Manet,1874,#17131a,2552,Head of a Man (Claude Monet),https://uploads6.wikiart.org/images/Manet-manet/head-of-a-man-claude-monet-1874.jpg
Manet,1874,#464127,2562,The Monet family in their garden at Argenteuil,https://uploads2.wikiart.org/images/Manet-manet/the-monet-family-in-their-garden-at-argenteuil-1874(1).jpg
Manet,1874,#100e0f,2568,Parisienne Study of Ellen Andree,https://uploads3.wikiart.org/images/Manet-manet/parisienne-study-of-ellen-andree-1874.jpg
Manet,1874,#688bae,2595,boating,https://images.metmuseum.org/CRDImages/ep/original/DT45.jpg
Manet,1874,#d9d5c6,2614,frontispiece for an edition of les ballades by thodore de banville,https://images.metmuseum.org/CRDImages/dp/original/DP815340.jpg
Manet,1874,#090b0d,2617,madame manet on a blue sofa,http://www.wga.hu/art/m/manet/3/3manet15.jpg
Manet,1874,#040604,2624,Morisot morisot with a fan,http://www.wga.hu/art/m/manet/6/graphic4.jpg
Manet,1874,#363c26,2627,the monet family in their garden at argenteuil,http://www.wga.hu/art/m/manet/3/3manet14.jpg
Manet,1874,#483a31,2649,woman with fans (detail),http://www.wga.hu/art/m/manet/3/3manet19.jpg
Manet,1874,#221d1b,2650,claude monet,http://www.wga.hu/art/m/manet/6/graphic5.jpg
Manet,1874,#050e0d,2678,madame manet on a blue sofa (detail),http://www.wga.hu/art/m/manet/3/3manet16.jpg
Manet,1874,#3b2f33,2703,The Banks of the Seine at Argenteuil,https://uploads7.wikiart.org/images/Manet-manet/the-banks-of-the-seine-at-argenteuil-1874.jpg
Manet,1874,#7789a2,2717,Boating,https://uploads5.wikiart.org/images/Manet-manet/boating-1874.jpg
Manet,1874,#141619,2725,argenteuil,http://www.wga.hu/art/m/manet/3/3manet11.jpg
Manet,1874,#6d96b7,2727,boating,http://www.wga.hu/art/m/manet/3/3manet12.jpg
Manet,1874,#abb9ce,2732,claude monet painting on his boat-studio in argenteuil,http://www.wga.hu/art/m/manet/3/3manet13.jpg
Manet,1874,#8d5a25,2735,"The Lady with Fans, Portrait of Nina de Callias",https://uploads3.wikiart.org/images/Manet-manet/the-lady-with-fans-portrait-of-nina-de-callias.jpg
Manet,1874,#4f5054,2754,Argenteuil,https://uploads8.wikiart.org/images/Manet-manet/argenteuil-1874.jpg
Manet,1874,#637459,2763,the monet family in their garden at argenteuil,https://images.metmuseum.org/CRDImages/ep/original/DT1562.jpg
Manet,1875,#8ca6d0,2337,The Grand Canal,https://uploads4.wikiart.org/images/Manet-manet/the-grand-canal-1875.jpg
Manet,1875,#677423,2363,At the races,https://uploads1.wikiart.org/images/Manet-manet/at-the-races-1875.jpg
Manet,1875,#ead4b3,2378,portfolio cover and text for the raven by Degas allan poe,https://images.metmuseum.org/CRDImages/dp/original/DP816088.jpg
Manet,1875,#3f3c36,2404,once upon a midnight dreary. illustration to the raven by Degas allan poe,https://images.metmuseum.org/CRDImages/dp/original/DP820760.jpg
Manet,1875,#3e3a36,2408,the urchin,https://images.metmuseum.org/CRDImages/dp/original/DP815302.jpg
Manet,1875,#3c3730,2413,perched upon a bust of pallas. illustration to the raven by Degas allan poe,https://images.metmuseum.org/CRDImages/dp/original/DP820763.jpg
Manet,1875,#452c25,2432,The Horsewoman,https://uploads3.wikiart.org/images/Manet-manet/the-horsewoman-1875.jpg
Manet,1875,#37372b,2479,The laundry,https://uploads0.wikiart.org/images/Manet-manet/the-laundry-1875.jpg
Manet,1875,#3c3732,2495,open here i flung the shutter. illustration to the raven by Degas allan poe,https://images.metmuseum.org/CRDImages/dp/original/DP820762.jpg
Manet,1875,#0c0a10,2502,Young woman with a book,https://uploads3.wikiart.org/images/Manet-manet/young-woman-with-a-book-1875.jpg
Manet,1875,#3f2726,2520,Bathers on Seine,https://uploads0.wikiart.org/images/Manet-manet/bathers-on-seine.jpg
Manet,1875,#131b21,2596,The grand canal of Venice (Blue Venice),https://uploads8.wikiart.org/images/Manet-manet/the-grand-canal-of-venice-blue-venice-1874.jpg
Manet,1875,#a2c2ec,2608,"the grand canal, venice",http://www.wga.hu/art/m/manet/3/3manet20.jpg
Manet,1875,#dec195,2687,design for the poster and cover for the raven by Degas allan poe,https://images.metmuseum.org/CRDImages/dp/original/DP820728.jpg
